id,source_files,source_lines,owner,claim_type,subtype,claim_text,expected_value,doc_says,code_says,vps_says,status,suggested_fix,notes
c-1863,deploy/vps/INSTALL.md,28,owned,concrete,version,Base OS is Ubuntu 24.04,Ubuntu 24.04,,,,UNVERIFIABLE,,
c-1864,deploy/vps/INSTALL.md,44,owned,concrete,port,UFW allows inbound on 22/tcp only,22,,,port 22 present in ss output,MATCH,,
c-1865,deploy/vps/INSTALL.md,67,owned,concrete,env_var,Root .env must define NODE_NAME,NODE_NAME,,"./modules/hermes-agent/.venv/lib/python3.12/site-packages/cryptography/hazmat/_oid.py:207:    ACP_NODE_NAME = ObjectIdentifier(""1.3.6.1.5.5.7.8.10"")
./stack/control/control1215/nodes.py:66:        name=values.get(""NODE_NAME"", node_name),
./docs/audits/2026-05-01-three-way/claims.curated.yaml:23536: ",NODE_NAME not present in any env file,MATCH,,
c-1866,deploy/vps/INSTALL.md,68,owned,concrete,env_var,Root .env must define DEPLOY_ROOT,DEPLOY_ROOT,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:23549:  claim_text: Root .env must define DEPLOY_ROOT
./docs/audits/2026-05-01-three-way/claims.curated.yaml:23550:  expected_value: DEPLOY_ROOT
./.audit-local/claims.draft.yaml:23549:  claim_text: Root .env must define DEPLOY_ROOT
./.audit-loca",DEPLOY_ROOT not present in any env file,MATCH,,
c-1867,deploy/vps/INSTALL.md,69,owned,concrete,env_var,Root .env must define STACK_ENV_PATH,STACK_ENV_PATH,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:23562:  claim_text: Root .env must define STACK_ENV_PATH
./docs/audits/2026-05-01-three-way/claims.curated.yaml:23563:  expected_value: STACK_ENV_PATH
./.audit-local/claims.draft.yaml:23562:  claim_text: Root .env must define STACK_ENV_PATH
./.a",STACK_ENV_PATH not present in any env file,MATCH,,
c-1868,deploy/vps/INSTALL.md,78,owned,concrete,path,Script stack/prototype-local/scripts/project_root_env.py exists,stack/prototype-local/scripts/project_root_env.py,,path exists: stack/prototype-local/scripts/project_root_env.py,,MATCH,,
c-1869,deploy/vps/INSTALL.md,79,owned,concrete,path,Script stack/prototype-local/scripts/init_env.py exists,stack/prototype-local/scripts/init_env.py,,path exists: stack/prototype-local/scripts/init_env.py,,MATCH,,
c-1870,deploy/vps/INSTALL.md,80,owned,concrete,path,Script stack/prototype-local/scripts/project_hermes_runtime.py exists,stack/prototype-local/scripts/project_hermes_runtime.py,,path exists: stack/prototype-local/scripts/project_hermes_runtime.py,,MATCH,,
c-1871,deploy/vps/INSTALL.md,87,owned,behavioral,generated_file,Running project_root_env.py generates stack/prototype-local/.env,stack/prototype-local/.env,,,,UNVERIFIABLE,,
c-1872,deploy/vps/INSTALL.md,88,owned,behavioral,generated_file,Running project_hermes_runtime.py generates /root/.hermes/.env,/root/.hermes/.env,,,,UNVERIFIABLE,,
c-1873,deploy/vps/INSTALL.md,89,owned,behavioral,generated_file,Running project_hermes_runtime.py generates /root/.hermes/config.yaml,/root/.hermes/config.yaml,,,,UNVERIFIABLE,,
c-1874,deploy/vps/INSTALL.md,95,owned,concrete,filename,Container stack compose file is docker-compose.substrate.yml,docker-compose.substrate.yml,,,,UNVERIFIABLE,,
c-1875,deploy/vps/INSTALL.md,100,owned,concrete,port,Paperclip container listens on 127.0.0.1:3100,3100,,,port 3100 present in ss output,MATCH,,
c-1876,deploy/vps/INSTALL.md,101,owned,concrete,port,Open WebUI container listens on 127.0.0.1:8080,8080,,,port 8080 bound by container 1215-prototype-local-open-webui-1,MATCH,,
c-1877,deploy/vps/INSTALL.md,102,owned,concrete,port,n8n container listens on 127.0.0.1:5678,5678,,,port 5678 bound by container 1215-prototype-local-n8n-1,MATCH,,
c-1878,deploy/vps/INSTALL.md,103,owned,concrete,port,Langfuse container listens on 127.0.0.1:3000,3000,,,port 3000 bound by container 1215-prototype-local-n8n-mcp-1,MATCH,,
c-1879,deploy/vps/INSTALL.md,104,owned,concrete,port,n8n-mcp container listens on 127.0.0.1:13000 (health path: /health),13000,,,port 13000 bound by container 1215-prototype-local-n8n-mcp-1,MATCH,,
c-1880,deploy/vps/INSTALL.md,105,owned,concrete,port,Neo4j container listens on 127.0.0.1:7474,7474,,,port 7474 bound by container 1215-prototype-local-neo4j-1,MATCH,,
c-1881,deploy/vps/INSTALL.md,106,owned,concrete,port,Qdrant container listens on 127.0.0.1:6333,6333,,,port 6333 bound by container 1215-prototype-local-qdrant-1,MATCH,,
c-1882,deploy/vps/INSTALL.md,107,owned,concrete,port,MinIO Console container listens on 127.0.0.1:9011,9011,,,port 9011 bound by container 1215-prototype-local-minio-1,MATCH,,
c-1883,deploy/vps/INSTALL.md,108,owned,concrete,port,MinIO S3 API container listens on 127.0.0.1:9010,9010,,,port 9010 bound by container 1215-prototype-local-minio-1,MATCH,,
c-1884,deploy/vps/INSTALL.md,109,owned,concrete,port,ComfyUI container listens on 127.0.0.1:8188,8188,,,port 8188 bound by container 1215-prototype-local-comfyui-1,MATCH,,
c-1885,deploy/vps/INSTALL.md,135,owned,concrete,port,Tailscale Serve HTTPS 8443 proxies to Paperclip (127.0.0.1:3100),8443,,,port 8443 present in ss output,MATCH,,
c-1886,deploy/vps/INSTALL.md,136,owned,concrete,port,Tailscale Serve HTTPS 8444 proxies to Open WebUI (127.0.0.1:8080),8444,,,port 8444 present in ss output,MATCH,,
c-1887,deploy/vps/INSTALL.md,137,owned,concrete,port,Tailscale Serve HTTPS 8445 proxies to n8n (127.0.0.1:5678),8445,,,port 8445 present in ss output,MATCH,,
c-1888,deploy/vps/INSTALL.md,138,owned,concrete,port,Tailscale Serve HTTPS 8446 proxies to Langfuse (127.0.0.1:3000),8446,,,port 8446 present in ss output,MATCH,,
c-1889,deploy/vps/INSTALL.md,139,owned,concrete,port,Tailscale Serve HTTPS 8447 proxies to n8n-mcp (127.0.0.1:13000),8447,,,port 8447 present in ss output,MATCH,,
c-1890,deploy/vps/INSTALL.md,140,owned,concrete,port,Tailscale Serve HTTPS 8448 proxies to Neo4j (127.0.0.1:7474),8448,,,port 8448 present in ss output,MATCH,,
c-1891,deploy/vps/INSTALL.md,141,owned,concrete,port,Tailscale Serve HTTPS 8449 proxies to Qdrant (127.0.0.1:6333),8449,,,port 8449 present in ss output,MATCH,,
c-1892,deploy/vps/INSTALL.md,142,owned,concrete,port,Tailscale Serve HTTPS 8450 proxies to MinIO Console (127.0.0.1:9011),8450,,,port 8450 present in ss output,MATCH,,
c-1893,deploy/vps/INSTALL.md,143,owned,concrete,port,Tailscale Serve HTTPS 8451 proxies to MinIO S3 API (127.0.0.1:9010),8451,,,port 8451 present in ss output,MATCH,,
c-1894,deploy/vps/INSTALL.md,144,owned,concrete,port,Tailscale Serve HTTPS 8452 proxies to ComfyUI (127.0.0.1:8188),8452,,,port 8452 present in ss output,MATCH,,
c-1895,deploy/vps/INSTALL.md,155,owned,concrete,network_domain,Tailnet domain suffix is tailfedd3b.ts.net,tailfedd3b.ts.net,,,,UNVERIFIABLE,,
c-1896,deploy/vps/INSTALL.md,175,owned,concrete,version,Node.js 20 is installed via nodesource (node_20.x),20,,,,UNVERIFIABLE,,
c-1897,deploy/vps/INSTALL.md,185,owned,concrete,path,Hermes agent repo is cloned to /root/.hermes/hermes-agent,/root/.hermes/hermes-agent,,,,UNVERIFIABLE,,
c-1898,deploy/vps/INSTALL.md,199,owned,behavioral,symlink,/root/.local/bin/hermes symlinks to /root/.hermes/hermes-agent/venv/bin/hermes,/root/.hermes/hermes-agent/venv/bin/hermes,,,,UNVERIFIABLE,,
c-1899,deploy/vps/INSTALL.md,205,owned,concrete,path,systemd unit file is /etc/systemd/system/hermes-dashboard.service,/etc/systemd/system/hermes-dashboard.service,,,,UNVERIFIABLE,,
c-1900,deploy/vps/INSTALL.md,218,owned,concrete,port,Hermes dashboard --port flag is 9119,9119,,,port 9119 not seen in dump,MATCH,,
c-1901,deploy/vps/INSTALL.md,221,owned,concrete,path,Hermes dashboard stdout log path is /var/log/hermes-dashboard/stdout.log,/var/log/hermes-dashboard/stdout.log,,,,UNVERIFIABLE,,
c-1902,deploy/vps/INSTALL.md,222,owned,concrete,path,Hermes dashboard stderr log path is /var/log/hermes-dashboard/stderr.log,/var/log/hermes-dashboard/stderr.log,,,,UNVERIFIABLE,,
c-1903,deploy/vps/INSTALL.md,238,owned,behavioral,firewall_rule,UFW allows port 9119/tcp inbound on tailscale0 interface,9119 allowed on tailscale0,,,,UNVERIFIABLE,,
c-1904,deploy/vps/INSTALL.md,251,owned,behavioral,network_binding,Honcho listens only on loopback (not on 0.0.0.0),127.0.0.1,,,,UNVERIFIABLE,,
c-1905,deploy/vps/INSTALL.md,253,owned,concrete,container_name,Honcho uses Postgres database created by the postgres-bootstrap compose service,postgres-bootstrap,,"./stack/services/honcho/install.sh:98:# stack/prototype-local/docker-compose.substrate.yml's postgres-bootstrap).
./stack/prototype-local/docker-compose.substrate.yml:34:      postgres-bootstrap:
./stack/prototype-local/docker-compose.substrate.yml:69:  postgres-bootstrap:
./stack/prototype-local/do",,MATCH,,
c-1906,deploy/vps/INSTALL.md,259,owned,concrete,path,Honcho install script is at stack/services/honcho/install.sh,stack/services/honcho/install.sh,,path exists: stack/services/honcho/install.sh,,MATCH,,
c-1907,deploy/vps/INSTALL.md,267,owned,concrete,port,Honcho health endpoint is http://127.0.0.1:18000/health,18000,,,port 18000 bound by container honcho-api-1,MATCH,,
c-1908,deploy/vps/INSTALL.md,273,owned,behavioral,http_response,"Honcho /health returns {""status"":""ok""}","{""status"":""ok""}",,,,UNVERIFIABLE,,
c-1909,deploy/vps/INSTALL.md,274,owned,concrete,path,Honcho reads config from /root/.config/1215-vps/honcho.env,/root/.config/1215-vps/honcho.env,,,,UNVERIFIABLE,,
c-1910,deploy/vps/INSTALL.md,285,owned,concrete,path,Bootstrap script is stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py,stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py,,path exists: stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py,,MATCH,,
c-1911,deploy/vps/INSTALL.md,309,owned,concrete,config_field,Bootstrap script sets honcho.json field aiPeer to paperclip-agent-<agent-id>,paperclip-agent-<agent-id>,,,,UNVERIFIABLE,,
c-1912,deploy/vps/INSTALL.md,315,owned,concrete,env_var,PAPERCLIP_CONFIG_HOST_PATH env var determines Docker volume path for Hermes homes,PAPERCLIP_CONFIG_HOST_PATH,,"./stack/prototype-local/scripts/prepare_paperclip_hermes_home.py:64:    config_host_path = source_values.get(""PAPERCLIP_CONFIG_HOST_PATH"", """").strip()
./docs/audits/2026-05-01-three-way/claims.curated.yaml:24111:  claim_text: PAPERCLIP_CONFIG_HOST_PATH env var determines Docker volume path for
./doc",,MATCH,,
c-1913,deploy/vps/INSTALL.md,318,owned,concrete,path,Container-visible Hermes home path pattern is /paperclip/instances/default/companies/<company-id>/hermes-home,/paperclip/instances/default/companies/<company-id>/hermes-home,,,,UNVERIFIABLE,,
c-1914,deploy/vps/INSTALL.md,351,owned,concrete,api_field,Agent-authored comment has field authorAgentId set to the assigned agent,authorAgentId,,,,UNVERIFIABLE,,
c-1915,deploy/vps/INSTALL.md,352,owned,concrete,api_field,Agent-authored comment has field createdByRunId set to the heartbeat run,createdByRunId,,,,UNVERIFIABLE,,
c-1916,deploy/vps/INSTALL.md,365,owned,concrete,http_header,Final direct-path completion PATCH is sent with header X-Paperclip-Run-Id: $PAPERCLIP_RUN_ID,X-Paperclip-Run-Id,,,,UNVERIFIABLE,,
c-1917,deploy/vps/INSTALL.md,373,owned,concrete,uuid,Reusable one-agent proof company ID is ee440385-653c-451d-9058-dc6aa76afd9f,ee440385-653c-451d-9058-dc6aa76afd9f,,,,UNVERIFIABLE,,
c-1918,deploy/vps/INSTALL.md,374,owned,concrete,uuid,Reusable one-agent proof agent ID is fceca8ee-bbc8-45a0-a853-420a7534c1b2,fceca8ee-bbc8-45a0-a853-420a7534c1b2,,,,UNVERIFIABLE,,
c-1919,deploy/vps/INSTALL.md,375,owned,concrete,uuid,Reusable one-agent proof issue key is BOO-1 (UUID 8002bc7e-bf91-46c6-88d5-d6d111735bc3),8002bc7e-bf91-46c6-88d5-d6d111735bc3,,,,UNVERIFIABLE,,
c-1920,deploy/vps/INSTALL.md,376,owned,concrete,uuid,Reusable one-agent proof successful run ID is 8a6a5f36-d582-4986-8633-a2b578bee0ff,8a6a5f36-d582-4986-8633-a2b578bee0ff,,,,UNVERIFIABLE,,
c-1921,deploy/vps/INSTALL.md,377,owned,concrete,uuid,Reusable one-agent proof agent comment ID is a54ae77d-3fa6-4087-8968-47393c547158,a54ae77d-3fa6-4087-8968-47393c547158,,,,UNVERIFIABLE,,
c-1922,deploy/vps/INSTALL.md,381,owned,concrete,uuid,First proof company ID is c754b277-80cc-47f3-8d54-90d02ff41b2d,c754b277-80cc-47f3-8d54-90d02ff41b2d,,,,UNVERIFIABLE,,
c-1923,deploy/vps/INSTALL.md; docs/architecture/paperclip-hermes-local-contract.md,382,owned,concrete,uuid,First proof agent ID is d6ff8a00-730e-46fd-9d2d-124c428ab3fd,d6ff8a00-730e-46fd-9d2d-124c428ab3fd,,,,UNVERIFIABLE,,
c-1924,deploy/vps/INSTALL.md; docs/architecture/paperclip-hermes-local-contract.md,383,owned,concrete,issue_key,First proof issue key is HER-1,HER-1,,,,UNVERIFIABLE,,
c-1925,deploy/vps/INSTALL.md; docs/architecture/paperclip-hermes-local-contract.md,391,owned,concrete,uuid,Second proof company ID is ab6896c0-a9a8-473d-943e-88012137055c,ab6896c0-a9a8-473d-943e-88012137055c,,,,UNVERIFIABLE,,
c-1926,deploy/vps/INSTALL.md; docs/architecture/paperclip-hermes-local-contract.md,392,owned,concrete,uuid,Second proof agent ID is 8a5e57dc-ebe9-435b-a9d0-716c8826a4c6,8a5e57dc-ebe9-435b-a9d0-716c8826a4c6,,,,UNVERIFIABLE,,
c-1927,deploy/vps/INSTALL.md,393,owned,concrete,uuid,Second proof issue key is HERA-1 (UUID 6d1b1635-fb6c-45d5-b7d4-d65c113d124a),6d1b1635-fb6c-45d5-b7d4-d65c113d124a,,,,UNVERIFIABLE,,
c-1928,deploy/vps/INSTALL.md; docs/architecture/paperclip-hermes-local-contract.md,394,owned,concrete,uuid,Second proof successful run ID is 3a2b0317-bee0-48fb-8cb1-2b4590bb9a6f,3a2b0317-bee0-48fb-8cb1-2b4590bb9a6f,,,,UNVERIFIABLE,,
c-1929,deploy/vps/INSTALL.md; docs/architecture/paperclip-hermes-local-contract.md,399,owned,concrete,uuid,Direct completion proof company ID is 56ef02eb-5b90-446b-bbaa-54dcfccefaf6,56ef02eb-5b90-446b-bbaa-54dcfccefaf6,,,,UNVERIFIABLE,,
c-1930,deploy/vps/INSTALL.md; docs/architecture/paperclip-hermes-local-contract.md,400,owned,concrete,uuid,Direct completion proof agent ID is 25d3a8f2-684b-4d85-a66b-639639b6b5ed,25d3a8f2-684b-4d85-a66b-639639b6b5ed,,,,UNVERIFIABLE,,
c-1931,deploy/vps/INSTALL.md,401,owned,concrete,uuid,Direct completion proof issue key is STU-5 (UUID b9b65393-85b2-43d0-a57e-80b5ac40f515),b9b65393-85b2-43d0-a57e-80b5ac40f515,,,,UNVERIFIABLE,,
c-1932,deploy/vps/INSTALL.md; docs/architecture/paperclip-hermes-local-contract.md,402,owned,concrete,uuid,Direct completion proof successful run ID is 5ee70dd1-064c-47d5-b934-b834c60de49a,5ee70dd1-064c-47d5-b934-b834c60de49a,,,,UNVERIFIABLE,,
c-1933,deploy/vps/INSTALL.md; docs/architecture/paperclip-hermes-local-contract.md,403,owned,concrete,uuid,Direct completion proof agent comment ID is ddea9910-29b1-4014-a3f6-3f7bad891333,ddea9910-29b1-4014-a3f6-3f7bad891333,,,,UNVERIFIABLE,,
c-1934,deploy/vps/INSTALL.md,439,owned,behavioral,runtime_constraint,Manager and worker agents share the company-scoped HERMES_HOME (per-agent homes not implemented),shared HERMES_HOME,,,,UNVERIFIABLE,,
c-1935,deploy/vps/INSTALL.md,459,owned,concrete,uuid,Manager/worker proof manager agent ID is bf391c48-bd92-40c0-808d-5e0ab6b8caa3,bf391c48-bd92-40c0-808d-5e0ab6b8caa3,,,,UNVERIFIABLE,,
c-1936,deploy/vps/INSTALL.md,460,owned,concrete,uuid,Manager/worker proof worker agent ID is 4840065d-324f-4542-b773-2f6f4cbf1c6e,4840065d-324f-4542-b773-2f6f4cbf1c6e,,,,UNVERIFIABLE,,
c-1937,deploy/vps/INSTALL.md,461,owned,concrete,uuid,Manager/worker proof parent issue key is BOOAAA-1 (UUID 88aa3912-64a7-4935-890f-38575c10071b),88aa3912-64a7-4935-890f-38575c10071b,,,,UNVERIFIABLE,,
c-1938,deploy/vps/INSTALL.md,462,owned,concrete,uuid,Manager/worker proof child issue key is BOOAAA-2 (UUID c187d982-d375-4b4f-9a8f-6aab67db8828),c187d982-d375-4b4f-9a8f-6aab67db8828,,,,UNVERIFIABLE,,
c-1939,deploy/vps/INSTALL.md,473,owned,concrete,path,Knowledge repo is cloned to /opt/agent-knowledge-exchange,/opt/agent-knowledge-exchange,,,,UNVERIFIABLE,,
c-1940,deploy/vps/INSTALL.md,482,owned,concrete,path,Knowledge repo node-local secret loader is at /root/.config/agent-knowledge-exchange/env,/root/.config/agent-knowledge-exchange/env,,,,UNVERIFIABLE,,
c-1941,deploy/vps/INSTALL.md,499,owned,behavioral,http_response,"After reboot, Paperclip responds at http://127.0.0.1:3100/api/companies",HTTP 200,,,,UNVERIFIABLE,,
c-1942,docs/architecture/overview.md,4,owned,concrete,path,File north-star.md exists (referenced as the authoritative architectural target),docs/architecture/north-star.md,,path exists: docs/architecture/north-star.md,,MATCH,,
c-1943,docs/architecture/overview.md,6,owned,behavioral,doc_content,north-star.md service roles table includes a Runtime mode column,Runtime mode column present in service roles table,"> prototype is now [north-star.md](north-star.md). This document is retained
> for historical reference; its framing and diagram have been superseded
> (in particular: the service roles table there includes a Runtime mode
> column, the Mermaid diagram has corrected edges, and ComfyUI is named as
> a",| Service | Runtime mode | Role |,,DRIFT,reconcile sources; vps says: | Service | Runtime mode | Role |,
c-1944,docs/architecture/overview.md,7,owned,behavioral,doc_content,north-star.md names ComfyUI as a specialized worker,ComfyUI appears as specialized worker,"> for historical reference; its framing and diagram have been superseded
> (in particular: the service roles table there includes a Runtime mode
> column, the Mermaid diagram has corrected edges, and ComfyUI is named as
> a specialized worker). For the current repo state, see
> [current-state.md](cu","COMFY[""ComfyUI""]
The first specialized worker on this node is **ComfyUI**, covering image and
2. `n8n` receives the request, applies policy gates, and dispatches to ComfyUI
3. ComfyUI produces the media and writes the file to MinIO
4. ComfyUI (or the `n8n` step wrapping it) publishes an `artifact.cr",,DRIFT,"reconcile sources; vps says: COMFY[""ComfyUI""]
The first specialized worker on this node is **ComfyUI**, covering image and
2. `n8n` receives the request, applies policy gates, and dispatches to ComfyUI
3. ComfyUI produces the media and writes the file to MinIO
4. ComfyUI (or the `n8n` step wrapping it) publishes an `artifact.created`
| ComfyUI | Container | Specialized media-generation worker; writes artifacts to MinIO, publishes lineage to broker |
  ClickHouse, Langfuse, Open WebUI, n8n, n8n-mcp, broker, ComfyUI. No
- specialized workers (ComfyUI)",
c-1945,docs/architecture/overview.md,9,owned,concrete,path,File current-state.md exists,docs/architecture/current-state.md,,exists,,UNVERIFIABLE,,
c-1946,docs/architecture/overview.md,10,owned,concrete,path,File roadmap.md exists,docs/architecture/roadmap.md,,exists,,UNVERIFIABLE,,
c-1947,docs/architecture/overview.md,34,owned,concrete,path,File node-roles.md exists,docs/architecture/node-roles.md,,exists,,UNVERIFIABLE,,
c-1948,docs/architecture/overview.md,34,owned,behavioral,file_deleted,deployment-model.md was removed in Phase 0 trim,False,,absent,,UNVERIFIABLE,,
c-1949,docs/architecture/overview.md,100,owned,behavioral,dependency,Caddy routes traffic to Open WebUI,Caddy -> Open WebUI edge present,,,,UNVERIFIABLE,,
c-1950,docs/architecture/overview.md,101,owned,behavioral,dependency,Caddy routes traffic to n8n,Caddy -> n8n edge present,,,,UNVERIFIABLE,,
c-1951,docs/architecture/overview.md,102,owned,behavioral,dependency,Caddy routes traffic to Paperclip,Caddy -> Paperclip edge present,,,,UNVERIFIABLE,,
c-1952,docs/architecture/overview.md,103,owned,behavioral,dependency,Caddy routes traffic to Langfuse,Caddy -> Langfuse edge present,,,,UNVERIFIABLE,,
c-1953,docs/architecture/overview.md,105,owned,behavioral,dependency,Open WebUI depends on n8n,Open WebUI -> n8n edge present,,,,UNVERIFIABLE,,
c-1954,docs/architecture/overview.md,106,owned,behavioral,dependency,Open WebUI depends on Broker API,Open WebUI -> Broker edge present,,,,UNVERIFIABLE,,
c-1955,docs/architecture/overview.md,107,owned,behavioral,dependency,Paperclip depends on Hermes gateway,Paperclip -> Hermes gateway edge present,,,,UNVERIFIABLE,,
c-1956,docs/architecture/overview.md,108,owned,behavioral,dependency,Hermes gateway depends on Hermes binary,Hermes gateway -> Hermes binary edge present,,,,UNVERIFIABLE,,
c-1957,docs/architecture/overview.md,110,owned,behavioral,dependency,Paperclip depends on Broker API,Paperclip -> Broker edge present,,,,UNVERIFIABLE,,
c-1958,docs/architecture/overview.md,115,owned,behavioral,dependency,n8n-mcp routes through n8n,n8n-mcp -> n8n edge present,,,,UNVERIFIABLE,,
c-1959,docs/architecture/overview.md,120,owned,behavioral,dependency,Broker API depends on Postgres,Broker -> Postgres edge present,,,,UNVERIFIABLE,,
c-1960,docs/architecture/overview.md,122,owned,behavioral,dependency,Honcho depends on Postgres,Honcho -> Postgres edge present,,,,UNVERIFIABLE,,
c-1961,docs/architecture/overview.md,123,owned,behavioral,dependency,Honcho depends on Valkey/Redis,Honcho -> Redis edge present,,,,UNVERIFIABLE,,
c-1962,docs/architecture/overview.md,124,owned,behavioral,dependency,Qdrant depends on Postgres,Qdrant -> Postgres edge present,,,,UNVERIFIABLE,,
c-1963,docs/architecture/overview.md,125,owned,behavioral,dependency,Neo4j depends on Postgres,Neo4j -> Postgres edge present,,,,UNVERIFIABLE,,
c-1964,docs/architecture/overview.md,126,owned,behavioral,dependency,Langfuse depends on ClickHouse,Langfuse -> ClickHouse edge present,,,,UNVERIFIABLE,,
c-1965,docs/architecture/overview.md,127,owned,behavioral,dependency,Langfuse depends on MinIO,Langfuse -> MinIO edge present,,,,UNVERIFIABLE,,
c-1966,docs/architecture/overview.md,128,owned,behavioral,dependency,Langfuse depends on Valkey/Redis,Langfuse -> Redis edge present,,,,UNVERIFIABLE,,
c-1967,docs/architecture/overview.md,130,owned,behavioral,dependency,Broker API feeds Learning orchestrator,Broker -> Learning orchestrator edge present,,,,UNVERIFIABLE,,
c-1968,docs/architecture/overview.md,131,owned,behavioral,dependency,Langfuse feeds Learning orchestrator,Langfuse -> Learning orchestrator edge present,,,,UNVERIFIABLE,,
c-1969,docs/architecture/overview.md,134,owned,behavioral,dependency,Candidate registry feeds back into Broker API,Candidate registry -> Broker edge present,,,,UNVERIFIABLE,,
c-1970,docs/architecture/overview.md,180,owned,concrete,module_name,Module named 'autoreason' exists in the repo,autoreason,,"/home/mdc159/projects/company/studio54/modules/autoreason
/home/mdc159/projects/company/studio54/modules/autoreason/experiments/prior/results_comparison/autoreason
/home/mdc159/projects/company/studio54/modules/autoreason/experiments/v2/results_46_v3_anchored_subtractive/autoreason
/home/mdc159/proj",,MATCH,,
c-1971,docs/architecture/overview.md,180,owned,concrete,module_name,Module named 'hermes-agent-self-evolution' exists in the repo,hermes-agent-self-evolution,,/home/mdc159/projects/company/studio54/modules/hermes-agent-self-evolution,,MATCH,,
c-1972,docs/architecture/overview.md,181,owned,behavioral,service_classification,autoreason and hermes-agent-self-evolution are not first-line runtime services,not deployed as runtime services,,,,UNVERIFIABLE,,
c-1973,docs/architecture/overview.md,206,owned,concrete,project_name,Upstream project named 'local-ai-packaged' exists,local-ai-packaged,,/home/mdc159/projects/company/studio54/modules/local-ai-packaged,,MATCH,,
c-1974,docs/architecture/paperclip-hermes-local-contract.md,33,owned,concrete,path,hermes CLI symlink at /usr/local/bin/hermes points to /opt/hermes-agent/venv/bin/hermes,/opt/hermes-agent/venv/bin/hermes,,,,UNVERIFIABLE,,
c-1975,docs/architecture/paperclip-hermes-local-contract.md,43,owned,concrete,path,Path /opt/uv-python exists and is readable/executable by Paperclip runtime user,/opt/uv-python,,,,UNVERIFIABLE,,
c-1976,docs/architecture/paperclip-hermes-local-contract.md,43,owned,concrete,path,Path /opt/hermes-agent exists and is readable/executable by Paperclip runtime user,/opt/hermes-agent,,,,UNVERIFIABLE,,
c-1977,docs/architecture/paperclip-hermes-local-contract.md,53,owned,concrete,path,File stack/prototype-local/scripts/prepare_paperclip_hermes_home.py exists,stack/prototype-local/scripts/prepare_paperclip_hermes_home.py,,path exists: stack/prototype-local/scripts/prepare_paperclip_hermes_home.py,,MATCH,,
c-1978,docs/architecture/paperclip-hermes-local-contract.md,58,owned,concrete,path,File stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py exists,stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py,,path exists: stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py,,MATCH,,
c-1979,docs/architecture/paperclip-hermes-local-contract.md,67,owned,concrete,path,Default hermes-home target path pattern is /paperclip/instances/<instance-id>/companies/<company-id>/hermes-home,/paperclip/instances/<instance-id>/companies/<company-id>/hermes-home,,path missing: /paperclip/instances/<instance-id>/companies/<company-id>/hermes-home,,MATCH,,
c-1980,docs/architecture/paperclip-hermes-local-contract.md,82,owned,concrete,url,honcho.json baseUrl defaults to http://127.0.0.1:18000,http://127.0.0.1:18000,,,,UNVERIFIABLE,,
c-1981,docs/architecture/paperclip-hermes-local-contract.md,84,owned,concrete,string,honcho.json peerName defaults to operator-root,operator-root,,,,UNVERIFIABLE,,
c-1982,docs/architecture/paperclip-hermes-local-contract.md,103,owned,concrete,package_name,Paperclip Hermes venv includes honcho-ai package,honcho-ai,,,,UNVERIFIABLE,,
c-1983,docs/architecture/paperclip-hermes-local-contract.md,109,owned,concrete,path,File stack/services/honcho/honcho.service.in exists,stack/services/honcho/honcho.service.in,,path exists: stack/services/honcho/honcho.service.in,,MATCH,,
c-1984,docs/architecture/paperclip-hermes-local-contract.md,110,owned,concrete,path,File stack/services/honcho/honcho-deriver.service.in exists,stack/services/honcho/honcho-deriver.service.in,,path exists: stack/services/honcho/honcho-deriver.service.in,,MATCH,,
c-1985,docs/architecture/paperclip-hermes-local-contract.md,114,owned,concrete,path,Generated Honcho service environment file at /root/.config/1215-vps/honcho.env,/root/.config/1215-vps/honcho.env,,,,UNVERIFIABLE,,
c-1986,docs/architecture/paperclip-hermes-local-contract.md,117,owned,concrete,env_var,PYTHON_DOTENV_DISABLED=1 is set in the Honcho systemd service environment,1,,grep: /root/.config/1215-vps/honcho.env: Permission denied,1 not present in any env file,MATCH,,
c-1987,docs/architecture/paperclip-hermes-local-contract.md,117,owned,behavioral,env_precedence,Setting PYTHON_DOTENV_DISABLED=1 prevents module-local .env from overriding the systemd EnvironmentFile,systemd EnvironmentFile is authoritative,,,,UNVERIFIABLE,,
c-1988,docs/architecture/paperclip-hermes-local-contract.md,143,owned,concrete,string,heartbeat.ts passes resolved runtime config into ctx.config,ctx.config,,,,UNVERIFIABLE,,
c-1989,docs/architecture/paperclip-hermes-local-contract.md,146,owned,concrete,string,heartbeat.ts passes resolved runtime config into ctx.agent.adapterConfig,ctx.agent.adapterConfig,,,,UNVERIFIABLE,,
c-1990,docs/architecture/paperclip-hermes-local-contract.md,150,owned,behavioral,adapter_behavior,hermes-paperclip-adapter builds its default prompt from ctx.config,prompt built from ctx.config,,,,UNVERIFIABLE,,
